"1. YEAR","2. TRIFD","3. FRS ID","4. FACILITY NAME","5. STREET ADDRESS","6. CITY","7. COUNTY","8. ST","9. ZIP","10. BIA","11. TRIBE","12. LATITUDE","13. LONGITUDE","14. HORIZONTAL DATUM","15. PARENT CO NAME","16. PARENT CO DB NUM","17. STANDARD PARENT CO NAME","18. FOREIGN PARENT CO NAME","19. FOREIGN PARENT CO DB NUM","20. STANDARD FOREIGN PARENT CO NAME","21. FEDERAL FACILITY","22. INDUSTRY SECTOR CODE","23. INDUSTRY SECTOR","24. PRIMARY SIC","25. SIC 2","26. SIC 3","27. SIC 4","28. SIC 5","29. SIC 6","30. PRIMARY NAICS","31. NAICS 2","32. NAICS 3","33. NAICS 4","34. NAICS 5","35. NAICS 6","36. DOC_CTRL_NUM","37. CHEMICAL","38. ELEMENTAL METAL INCLUDED","39. TRI CHEMICAL/COMPOUND ID","40. CAS#","41. SRS ID","42. CLEAN AIR ACT CHEMICAL","43. CLASSIFICATION","44. METAL","45. METAL CATEGORY","46. CARCINOGEN","47. PBT","48. PFAS","49. FORM TYPE","50. UNIT OF MEASURE","51. 5.1 - FUGITIVE AIR","52. 5.2 - STACK AIR","53. 5.3 - WATER","54. 5.4 - UNDERGROUND","55. 5.4.1 - UNDERGROUND CL I","56. 5.4.2 - UNDERGROUND C II-V","57. 5.5.1 - LANDFILLS","58. 5.5.1A - RCRA C LANDFILL","59. 5.5.1B - OTHER LANDFILLS","60. 5.5.2 - LAND TREATMENT","61. 5.5.3 - SURFACE IMPNDMNT","62. 5.5.3A - RCRA SURFACE IM","63. 5.5.3B - OTHER SURFACE I","64. 5.5.4 - OTHER DISPOSAL","65. ON-SITE RELEASE TOTAL","66. 6.1 - POTW - TRNS RLSE","67. 6.1 - POTW - TRNS TRT","68. POTW - TOTAL TRANSFERS","69. 6.2 - M10","70. 6.2 - M41","71. 6.2 - M62","72. 6.2 - M40 METAL","73. 6.2 - M61 METAL","74. 6.2 - M71","75. 6.2 - M81","76. 6.2 - M82","77. 6.2 - M72","78. 6.2 - M63","79. 6.2 - M66","80. 6.2 - M67","81. 6.2 - M64","82. 6.2 - M65","83. 6.2 - M73","84. 6.2 - M79","85. 6.2 - M90","86. 6.2 - M94","87. 6.2 - M99","88. OFF-SITE RELEASE TOTAL","89. 6.2 - M20","90. 6.2 - M24","91. 6.2 - M26","92. 6.2 - M28","93. 6.2 - M93","94. OFF-SITE RECYCLED TOTAL","95. 6.2 - M56","96. 6.2 - M92","97. OFF-SITE ENERGY RECOVERY T","98. 6.2 - M40 NON-METAL","99. 6.2 - M50","100. 6.2 - M54","101. 6.2 - M61 NON-METAL","102. 6.2 - M69","103. 6.2 - M95","104. OFF-SITE TREATED TOTAL","105. 6.2 - UNCLASSIFIED","106. 6.2 - TOTAL TRANSFER","107. TOTAL RELEASES","108. 8.1 - RELEASES","109. 8.1A - ON-SITE CONTAINED","110. 8.1B - ON-SITE OTHER","111. 8.1C - OFF-SITE CONTAIN","112. 8.1D - OFF-SITE OTHER R","113. 8.2 - ENERGY RECOVER ON","114. 8.3 - ENERGY RECOVER OF","115. 8.4 - RECYCLING ON SITE","116. 8.5 - RECYCLING OFF SIT","117. 8.6 - TREATMENT ON SITE","118. 8.7 - TREATMENT OFF SITE","119. PRODUCTION WSTE (8.1-8.7)","120. 8.8 - ONE-TIME RELEASE","121. PROD_RATIO_OR_ ACTIVITY","122. 8.9 - PRODUCTION RATIO","Country"
2020,"44004TNNDS4001B",110000385100,"ITEN INDUSTRIES INC. PLANT 1","4001 BENEFIT AVE","ASHTABULA","ASHTABULA","OH","44004",NA,NA,41.86739,-80.80599,"NAD83","ITEN INDUSTRIES INC","004160750","ITEN INDUSTRIES INC",NA,NA,NA,"NO",326,"Plastics and Rubber",NA,NA,NA,NA,NA,NA,326130,NA,NA,NA,NA,NA,1320218757401,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,5,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","5.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","5.0000000000","0E-10","0E-10","5.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","5.0000000",NA,"PRODUCTION",1,"USA"
2020,"43041MSCTT14111",110011696664,"SCOTTS CO","14512 SCOTTSLAWN RD","MARYSVILLE","UNION","OH","43041",NA,NA,40.209703,-83.313333,"NAD83","THE SCOTTS MIRACLE GRO CO LLC",NA,NA,NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325314,NA,NA,NA,NA,NA,1320218642561,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,250,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","250.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","104769.0000000000","0E-10","0E-10","0E-10","0E-10","104769.0000000000","0E-10","104769.0000000000","250.0000000000","0E-10","0E-10","250.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","104769.0000000000","105019.0000000",NA,"PRODUCTION",1.15,"USA"
2020,"69145CLNHR5MISO",110041638458,"CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2247 S HWY 71","KIMBALL","KIMBALL","NE","69145",NA,NA,41.154424,-103.659,"NAD83",NA,NA,NA,NA,NA,NA,"NO",562,"Hazardous Waste",NA,NA,NA,NA,NA,NA,562211,NA,NA,NA,NA,NA,1320219282706,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",1352.6,575.7,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1928.3000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","483.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","483.0000000000","0E-10","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3518.0000000000","0E-10","3518.0000000000","0E-10","15850.0000000000","0E-10","0E-10","0E-10","0E-10","15850.0000000000","0E-10","19852.0000000000","2411.3000000000","0E-10","0E-10","1928.3000000000","483.0000000000","0E-10","0E-10","3518.0000000000","0E-10","1.0000000000","231800.0000000000","15850.0000000000","253580.3000000",NA,"PRODUCTION",0.96,"USA"
2020,"36868MDCTDALABA",110010380097,"WESTROCK COATED BOARD LLC","ALABAMA HWY 165","COTTONTON","RUSSELL","AL","36851",NA,NA,32.177396,-85.025501,"NAD83","WESTROCK CO","081092578","WESTROCK CO",NA,NA,NA,"NO",322,"Paper",NA,NA,NA,NA,NA,NA,322121,NA,NA,NA,NA,NA,1320219063221,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",25.66,42220,"807.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","1.7900000000","0E-10","0E-10","0E-10","0E-10","0E-10","43054.4500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","43054.4500000000","0E-10","1.7900000000","43052.6600000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","24000.0000000000","0E-10","67054.4500000",NA,"PRODUCTION",0.97,"USA"
2020,"46962PTBRF868E8",110032592317,"POET BIOREFINING-NORTH MANCHESTER LLC","868 E 800 N","NORTH MANCHESTER","WABASH","IN","46962",NA,NA,40.9461,-85.7834,"NAD83","POET HOLDING CO LLC","037463009","POET HOLDING CO LLC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325193,NA,NA,NA,NA,NA,1320220616421,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",150,710,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","860.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","860.0000000000","0E-10","0E-10","860.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","42000.0000000000","0E-10","42860.0000000",NA,"PRODUCTION",0.91,"USA"
2020,"54729CRYRS234CA",110000422784,"TTM TECHNOLOGIES N.A. LLC","234 CASHMAN DR","CHIPPEWA FALLS","CHIPPEWA","WI","54729",NA,NA,44.94116,-91.36088,"NAD83","TTM TECHNOLOGIES INC","092280015","TTM TECHNOLOGIES INC",NA,NA,NA,"NO",334,"Computers and Electronic Products",NA,NA,NA,NA,NA,NA,334412,NA,NA,NA,NA,NA,1320219329075,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,1214,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1214.0000000000","265.6800000000","3055.3200000000","3321.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","265.6800000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","3055.3200000000","0E-10","3321.0000000000","1479.6800000000","0E-10","0E-10","1214.0000000000","0E-10","265.6800000000","0E-10","0E-10","0E-10","0E-10","0E-10","3055.3200000000","4535.0000000",NA,"PRODUCTION",0.97,"USA"
2020,"71275WLLMT130GI",110000450440,"WEYERHAEUSER NR - ARCADIA OSB","130 GIRL SCOUT RD","SIMSBORO","LINCOLN PARISH","LA","71275",NA,NA,32.539796,-92.873549,"NAD83","WEYERHAEUSER CO","828789524","WEYERHAEUSER CO",NA,NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321219,NA,NA,NA,NA,NA,1320218651990,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",1314,17204,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","18518.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","18518.0000000000","0E-10","0E-10","18518.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","53216.0000000000","0E-10","71734.0000000",NA,"PRODUCTION",0.97,"USA"
2020,"76031MNVLL200WI",110000458996,"JOHNS MANVILLE","200 W INDUSTRIAL BLVD","CLEBURNE","JOHNSON","TX","76033",NA,NA,32.38548,-97.3924,"NAD83","BERKSHIRE HATHAWAY INC","001024314","BERKSHIRE HATHAWAY INC",NA,NA,NA,"NO",327,"Nonmetallic Mineral Product",NA,NA,NA,NA,NA,NA,327993,NA,NA,NA,NA,NA,1320219278811,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",112,46427.28,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","46539.2800000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1088.9200000000","0E-10","0E-10","0E-10","1088.9200000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1088.9200000000","47628.2000000000","0E-10","0E-10","46539.2800000000","0E-10","1088.9200000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","47628.2000000",NA,"PRODUCTION",0.95,"USA"
2020,"49707BTBPR416FO",110000412170,"DECORATIVE PANELS INTERNATIONAL","416 FORD AVE","ALPENA","ALPENA","MI","49707",NA,NA,45.064036,-83.424389,"NAD83","AMERICAN STANDARD BRANDS CO","809119709","AMERICAN STANDARD BRANDS CO","LIXIL CORP",NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321219,NA,NA,NA,NA,NA,1320219388055,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",250,13665,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","13915.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","13915.0000000000","0E-10","0E-10","13915.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","58488.0000000000","0E-10","72403.0000000",NA,"PRODUCTION",0.86,"USA"
2020,"77507WLCHM11200",110000463034,"MULTI-CHEM GROUP BAYPORT TX FACILITY","11200 BAY AREA BLVD","PASADENA","HARRIS","TX","77507",NA,NA,29.61813,-95.0439,"NAD83","HALLIBURTON ENERGY SERVICES INC","043296920","HALLIBURTON ENERGY SERVICES INC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325199,NA,NA,NA,NA,NA,1320218895656,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",19,12,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","31.0000000000","24.0800000000","276.9200000000","301.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","24.0800000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","353.0000000000","353.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","276.9200000000","0E-10","654.0000000000","55.0800000000","0E-10","0E-10","30.1800000000","0E-10","24.0800000000","0E-10","353.0000000000","0E-10","0E-10","298.0000000000","276.9200000000","982.1800000","0.8200000","PRODUCTION",0.32,"USA"
2020,"52761GRNPR1600O",110017404548,"GRAIN PROCESSING CORP","1600 OREGON ST","MUSCATINE","MUSCATINE","IA","52761",NA,NA,41.3981,-91.0611,"NAD83","KENT CORP","005269923","KENT CORP",NA,NA,NA,"NO",311,"Food",NA,NA,NA,NA,NA,NA,311221,NA,NA,NA,NA,NA,1320219388485,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",5,17735.1128193,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","17740.1128193000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","17740.1128193000","0E-10","0E-10","17740.1128193000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","4424.0000000000","0E-10","22164.1128193",NA,"PRODUCTION",1.09,"USA"
2020,"40361MLLNCHIGHW",110056954112,"AVANTOR PERFORMANCE MATERIALS","7001 MARTIN LUTHER KING BLVD","PARIS","BOURBON","KY","40361",NA,NA,38.229722,-84.2525,"NAD83","AVANTOR PERFORMANCE MATERIALS INC","263905417","AVANTOR PERFORMANCE MATERIALS INC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325199,NA,NA,NA,NA,NA,1320219242245,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",7,0,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","7.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","6343.0000000000","0E-10","0E-10","0E-10","0E-10","6343.0000000000","0E-10","6343.0000000000","7.0000000000","0E-10","0E-10","1.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","6343.0000000000","6344.0000000","6.0000000","PRODUCTION",0.6,"USA"
2020,"29180NRYLGMAPLE",110000352449,"INDORAMA VENTURES MOBILITY WINNSBORO LLC","199 MAPLE ST","WINNSBORO","FAIRFIELD","SC","29180",NA,NA,34.3625,-81.080556,"NAD83","INDORAMA VENTURES HOLDINGS LP","877908280","INDORAMA VENTURES HOLDINGS LP",NA,NA,NA,"NO",314,"Textile Product",NA,NA,NA,NA,NA,NA,314994,NA,NA,NA,NA,NA,1320218902967,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0.16,0.39,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0.5500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0.5500000000","0E-10","0E-10","0.5500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.0000000000","0E-10","16.5500000",NA,"PRODUCTION",1.05,"USA"
2020,"38063SRFTNOLDHI",110042031262,"SRG GLOBAL COATINGS LLC","2483 HWY 209 N","RIPLEY","LAUDERDALE","TN","38063",NA,NA,35.7789,-89.5125,"NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC",NA,NA,NA,"NO",332,"Fabricated Metals",NA,NA,NA,NA,NA,NA,332813,NA,NA,NA,NA,NA,1320218930408,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",203,691,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","894.0000000000","0E-10","107.0000000000","107.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","107.0000000000","0E-10","107.0000000000","894.0000000000","0E-10","0E-10","894.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","107.0000000000","1001.0000000",NA,"PRODUCTION",0.67,"USA"
2020,"6902WKGLRC71748",110018874262,"KUGLER OIL CO - CDF","71748 RAILROAD ST","CULBERTSON","HITCHCOCK","NE","69024",NA,NA,40.291837,-100.959623,"NAD83",NA,NA,NA,NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325311,NA,NA,NA,NA,NA,1320219430461,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,0,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-7",NA,"ACTIVITY",0.14,"USA"
2020,"58523NTLPV294CO",110070834834,"BASIN ELECTRIC ANTELOPE VALLEY STATION","420 COUNTY RD 26","BEULAH","MERCER","ND","58523",NA,NA,47.370445,-101.838042,"NAD83","BASIN ELECTRIC","003868007","BASIN ELECTRIC POWER COOPERATIVE",NA,NA,NA,"NO",2211,"Electric Utilities",NA,NA,NA,NA,NA,NA,221112,NA,NA,NA,NA,NA,1320219067903,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",168,1561,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1729.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1729.0000000000","0E-10","0E-10","1729.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1729.0000000",NA,"PRODUCTION",1.07,"USA"
2020,"51346VLRRN326VA",110028258472,"VALERO HARTLEY PLANT","3260 VAN BUREN AVE","HARTLEY","O'BRIEN","IA","51346",NA,NA,43.18294,-95.50569,"NAD83","VALERO ENERGY CORP","082686916","VALERO ENERGY CORP",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325193,NA,NA,NA,NA,NA,1320218869891,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",51,270,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","321.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","321.0000000000","0E-10","0E-10","321.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","7678.0000000000","0E-10","7999.0000000",NA,"PRODUCTION",0.78,"USA"
2020,"97496HVRTR33DIL",110022435630,"HOOVER TREATED WOOD PRODUCTS INC","303 DILLARD GARDENS RD","WINSTON","DOUGLAS","OR","97496",NA,NA,43.106247,-123.417835,"NAD83","GRAHAM HOLDINGS CO","003245768","GRAHAM HOLDINGS CO",NA,NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321999,321114,NA,NA,NA,NA,1320218767933,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,455.48,"11.5000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","466.9800000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","466.9800000000","0E-10","0E-10","466.9800000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","466.9800000",NA,"PRODUCTION",0.95,"USA"
2020,"52553CRGLLRR1CO",110017436130,"CARGILL CORN MILLING","17540 MONROE-WAPELLO ROAD","EDDYVILLE","MONROE","IA","52553",NA,NA,41.16226,-92.6361,"NAD83","CARGILL INC","006249189","CARGILL INC",NA,NA,NA,"NO",311,"Food",NA,NA,NA,NA,NA,NA,311221,NA,NA,NA,NA,NA,1320218986519,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0.76,10300,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","10300.7600000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","10300.7600000000","0E-10","0E-10","10300.7600000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","115830.0000000000","0E-10","126130.7600000",NA,"PRODUCTION",1.04,"USA"
